player_id,timestamp,lat,lon,speed,altitude,hdop,heading
666,2023-08-09T12:48:14.400Z,36.7306605,-6.0885438,0.15000000596046448,0,0,47.61000061035156
666,2023-08-09T12:48:14.500Z,36.7306619,-6.088552,0.6600000262260437,40.14899826049805,1.9900000095367432,146.35000610351562
666,2023-08-09T12:48:14.600Z,36.7306632,-6.0885529,0.5,40.14899826049805,1.9900000095367432,140.08999633789062
666,2023-08-09T12:48:14.700Z,36.7306633,-6.0885526,0.3799999952316284,40.14899826049805,1.9900000095367432,135.72000122070312
666,2023-08-09T12:48:14.800Z,36.7306636,-6.0885516,0.2800000011920929,40.14899826049805,1.9900000095367432,141.50999450683594
666,2023-08-09T12:48:14.900Z,36.7306643,-6.0885527,0.2199999988079071,40.14899826049805,1.9900000095367432,135.41000366210938
666,2023-08-09T12:48:15.000Z,36.7306643,-6.0885542,0.23000000417232516,40.14899826049805,1.9900000095367432,144.52999877929688
666,2023-08-09T12:48:15.100Z,36.7306646,-6.0885551,0.15000000596046448,42.40499877929688,1.9900000095367432,133.75999450683594
666,2023-08-09T12:48:15.200Z,36.7306645,-6.0885547,0.119999997317791,42.40499877929688,1.9900000095367432,143.02999877929688
666,2023-08-09T12:48:15.300Z,36.7306649,-6.0885552,0.10999999940395357,42.40499877929688,1.9900000095367432,147.86000061035156
666,2023-08-09T12:48:15.400Z,36.7306648,-6.0885551,0.10999999940395357,42.40499877929688,1.9900000095367432,140.1699981689453
666,2023-08-09T12:48:15.500Z,36.7306646,-6.0885548,0.10999999940395357,42.40499877929688,1.9900000095367432,143.1699981689453
666,2023-08-09T12:48:15.600Z,36.7306646,-6.0885544,0.10999999940395357,42.40499877929688,1.9900000095367432,149.8699951171875
666,2023-08-09T12:48:15.700Z,36.7306646,-6.088554,0.10999999940395357,42.40499877929688,1.9900000095367432,139.50999450683594
666,2023-08-09T12:48:15.800Z,36.7306647,-6.0885535,0.119999997317791,42.40499877929688,1.9900000095367432,142.61000061035156
666,2023-08-09T12:48:15.900Z,36.730665,-6.0885531,0.119999997317791,42.40499877929688,1.9900000095367432,146.0800018310547
666,2023-08-09T12:48:16.000Z,36.7306652,-6.0885531,0.119999997317791,42.40499877929688,1.9900000095367432,143.42999267578125
666,2023-08-09T12:48:16.100Z,36.7306655,-6.0885533,0.10999999940395357,41.34999847412109,1.9900000095367432,148.60000610351562
666,2023-08-09T12:48:16.200Z,36.7306659,-6.0885533,0.10000000149011612,41.34999847412109,1.9900000095367432,138.9600067138672
666,2023-08-09T12:48:16.300Z,36.7306664,-6.088554,0.09000000357627869,41.34999847412109,1.9900000095367432,140.4600067138672
666,2023-08-09T12:48:16.400Z,36.7306667,-6.0885544,0.09000000357627869,41.34999847412109,1.9900000095367432,150.64999389648438
666,2023-08-09T12:48:16.500Z,36.7306671,-6.0885547,0.07999999821186066,41.34999847412109,1.9900000095367432,144.5800018310547
666,2023-08-09T12:48:16.600Z,36.7306676,-6.0885551,0.07999999821186066,41.34999847412109,1.9900000095367432,141.11000061035156
666,2023-08-09T12:48:16.700Z,36.730668,-6.0885549,0.07000000029802322,41.34999847412109,1.9900000095367432,134.25999450683594
666,2023-08-09T12:48:16.800Z,36.7306682,-6.0885546,0.07000000029802322,41.34999847412109,1.9900000095367432,153.63999938964844
666,2023-08-09T12:48:16.900Z,36.7306685,-6.0885541,0.07000000029802322,41.34999847412109,1.9900000095367432,141.44000244140625
666,2023-08-09T12:48:17.000Z,36.7306688,-6.0885534,0.05999999865889549,41.34999847412109,1.9900000095367432,137.61000061035156
666,2023-08-09T12:48:17.100Z,36.7306691,-6.088553,0.05999999865889549,41.20899963378906,1.9900000095367432,137.07000732421875
666,2023-08-09T12:48:17.200Z,36.7306694,-6.0885526,0.05999999865889549,41.20899963378906,1.9900000095367432,152.30999755859375
666,2023-08-09T12:48:17.300Z,36.7306699,-6.0885525,0.05000000074505806,41.20899963378906,1.9900000095367432,170.47999572753906
666,2023-08-09T12:48:17.400Z,36.7306702,-6.0885524,0.05000000074505806,41.20899963378906,1.9900000095367432,154.3300018310547
666,2023-08-09T12:48:17.500Z,36.7306705,-6.0885524,0.05000000074505806,41.20899963378906,1.9900000095367432,159.19000244140625
666,2023-08-09T12:48:17.600Z,36.7306709,-6.0885522,0.03999999910593033,41.20899963378906,1.9900000095367432,143.92999267578125
666,2023-08-09T12:48:17.700Z,36.7306712,-6.0885523,0.03999999910593033,41.20899963378906,1.9900000095367432,156.27999877929688
666,2023-08-09T12:48:17.800Z,36.7306713,-6.0885524,0.03999999910593033,41.20899963378906,1.9900000095367432,162.4600067138672
666,2023-08-09T12:48:17.900Z,36.7306713,-6.0885525,0.03999999910593033,41.20899963378906,1.9900000095367432,165.17999267578125
666,2023-08-09T12:48:18.000Z,36.7306713,-6.0885526,0.029999999329447743,41.20899963378906,1.9900000095367432,148.72999572753906
666,2023-08-09T12:48:18.100Z,36.7306713,-6.0885527,0.029999999329447743,40.797000885009766,1.9900000095367432,197.19000244140625
666,2023-08-09T12:48:18.200Z,36.7306712,-6.0885527,0.029999999329447743,40.797000885009766,1.9900000095367432,157.9199981689453
666,2023-08-09T12:48:18.300Z,36.7306712,-6.0885526,0.029999999329447743,40.797000885009766,1.9900000095367432,154.1300048828125
666,2023-08-09T12:48:18.400Z,36.7306711,-6.0885525,0.029999999329447743,40.797000885009766,1.9900000095367432,167.39999389648438
666,2023-08-09T12:48:18.500Z,36.730671,-6.0885523,0.029999999329447743,40.797000885009766,1.9900000095367432,150.52999877929688
